index,p
2022-01-04,1.0
2022-01-05,0.9981680432349591
2022-01-06,0.9869602193502928
2022-01-07,0.9849589404650683
2022-01-11,0.9816841882252493
2022-01-12,0.9859261329008991
2022-01-13,0.9826140953700315
2022-01-14,0.9758953788128656
2022-01-18,0.9739047261045053
2022-01-19,0.9692659929204479
2022-01-20,0.973610995211484
2022-01-21,0.9717495008735758
2022-01-24,0.9704634971355423
2022-01-25,0.9661445730445862
2022-01-26,0.9651006676347071
2022-01-27,0.9601481280559694
2022-01-28,0.9617247413987011
2022-01-31,0.9649981726317685
2022-02-01,0.9643978396965298
2022-02-02,0.9698543708529542
2022-02-03,0.956475400612345
2022-02-04,0.9459430032421552
2022-02-07,0.9455563579408958
2022-02-08,0.9437395992639026
2022-02-09,0.9493946160955922
2022-02-10,0.9449626591887258
2022-02-14,0.9449903941903263
2022-02-15,0.9382604331695756
2022-02-16,0.9423313793070405
2022-02-17,0.9437421279264937
2022-02-18,0.9441903014920893
2022-02-22,0.9347851306111505
2022-02-24,0.9390741455686471
2022-02-25,0.9390689137447976
2022-02-28,0.9444055217849621
2022-03-01,0.9597968433676627
2022-03-02,0.9515439137947287
2022-03-03,0.9541807598686485
2022-03-04,0.9587688433670986
2022-03-07,0.9528617881455902
2022-03-08,0.9374746901172762
2022-03-09,0.927133058195388
2022-03-10,0.9339666624756302
2022-03-11,0.930106781652588
2022-03-14,0.9228596120142855
2022-03-15,0.9228599140667797
2022-03-16,0.9292874140912899
2022-03-17,0.9318275221054584
2022-03-18,0.9381621956178852
2022-03-22,0.9331595223213871
2022-03-23,0.9407993368444335
2022-03-24,0.9375749795993247
2022-03-25,0.9351924336681567
2022-03-28,0.9290766944871278
2022-03-29,0.9297260380586119
2022-03-30,0.9298240940101778
2022-03-31,0.9304353888313119
2022-04-01,0.9312465137398497
2022-04-04,0.935893606660865
2022-04-05,0.9331833450665954
2022-04-06,0.9245522690700259
2022-04-07,0.920915641155539
2022-04-08,0.91921236446132
2022-04-11,0.9092377863743144
2022-04-12,0.9086139569769902
2022-04-13,0.9132245549003952
2022-04-14,0.9158988429261352
2022-04-19,0.9034246639393188
2022-04-20,0.906927196262634
2022-04-21,0.9056576302493826
2022-04-22,0.902743317879001
2022-04-25,0.904403959261554
2022-04-26,0.9110946837329208
2022-04-27,0.9133976348890074
2022-04-28,0.9111563519972581
2022-05-06,0.8942369204646988
2022-05-10,0.8923432854211805
2022-05-11,0.8919948986322681
2022-05-12,0.9031049120114283
2022-05-13,0.9096371437706965
2022-05-16,0.908184311861902
2022-05-17,0.8997287472633219
2022-05-18,0.9037243734335376
2022-05-19,0.9003733176083679
2022-05-20,0.9029370709481229
2022-05-23,0.8980184426782784
2022-05-24,0.8955201975930593
2022-05-25,0.8990822639216902
2022-05-27,0.902216563392828
2022-05-31,0.8991889405521678
2022-06-01,0.8984825268598624
2022-06-07,0.8874466963786867
2022-06-08,0.8854078454829544
2022-06-09,0.8853064930485843
2022-06-10,0.8812709054406074
2022-06-13,0.8703067139475273
