index,p
2019-06-14,1.0
2019-06-21,1.020541298253180961808084248
2019-06-28,1.011052404571921585774501146
2019-07-05,1.039195600603838676490110857
2019-07-12,1.041217381927970651168176393
2019-07-19,1.039276471856803930036539269
2019-07-26,1.064939616131119312884966314
2019-08-02,1.035071166702609484144348435
2019-08-09,1.011052404571921481573948638
2019-08-16,1.008060168212206107409987823
2019-08-23,1.026849255984472817171432512
2019-08-30,1.038926029760620978818736221
2019-09-06,1.052593271511753236103041961
2019-09-13,1.064103946517144594156881380
2019-09-20,1.065640500323484828831262297
2019-09-27,1.051299331464308610311863049
2019-10-04,1.037146862195384724328977784
2019-10-11,1.048738408453741382004325816
2019-10-18,1.047363597153331546603925008
2019-10-25,1.034424196678886941024308298
2019-11-01,1.041938483933577475364373744
2019-11-08,1.062136079361656082360676118
2019-11-15,1.062540435626482453267198213
2019-11-22,1.066017899503989386893716819
2019-11-29,1.081221695061461952575823108
2019-12-06,1.072999784343325377060250763
2019-12-13,1.076638990726762876481513398
2019-12-20,1.114190209186974125240746944
2019-12-27,1.116427647185680154696320344
2020-01-03,1.121792106965710291123462756
2020-01-10,1.156647616993745736829855503
2020-01-17,1.169317446624972751857855552
2020-01-24,1.173361009273236700237463255
2020-01-31,1.133464524477032378230281218
2020-02-07,1.180477679534181268280197455
2020-02-14,1.213742721587232838578017557
2020-02-21,1.198943282294586699305396555
2020-02-28,1.054426353245632603596408815
2020-03-06,1.038494716411472632710787597
2020-03-13,0.9207731291783477995582825463
2020-03-20,0.9351682122061676843722897169
2020-03-27,0.9379178348069871384081028980
2020-04-03,0.9458162605132628531061743761
2020-04-10,1.019597800301919413349121785
2020-04-17,1.059979512615915509425032977
2020-04-24,1.052215872331248726226158586
2020-05-01,1.074853083890446415556665278
2020-05-08,1.108367478973474450131017292
2020-05-15,1.100954280784990560493747866
2020-05-22,1.136456760836748037290251101
2020-05-29,1.122843433254259332700889335
2020-06-05,1.158318956221695247305460340
2020-06-12,1.151337071382359506557461821
2020-06-19,1.195681475091654273149631418
2020-06-26,1.193605779598878603986886565
2020-07-03,1.225078175544533226063273171
2020-07-10,1.252426137588958574711256791
2020-07-17,1.222800301919344605471943871
2020-07-24,1.192284882467112541063655229
2020-07-31,1.203930342894112649571625365
2020-08-07,1.244581626051326236830637942
2020-08-14,1.225657752857450950877461893
2020-08-21,1.247088634893249956212922798
2020-08-28,1.287982531809359625934560090
2020-09-04,1.251159154625835700843090014
2020-09-11,1.222126374811300547680039265
2020-09-18,1.221317662281647716263139543
2020-09-25,1.217597584645244932447523524
2020-10-02,1.248921716627129775858306528
2020-10-09,1.264125512184602275526171061
2020-10-16,1.291837394867371522554206766
2020-10-23,1.270756954927755229888057775
2020-10-30,1.239324994608583496934118742
2020-11-06,1.303968082812163590616190012
2020-11-13,1.301892387319387961459906639
2020-11-20,1.305477679534181908286638100
2020-11-27,1.334079145999569063751146746
2020-12-04,1.320196247573862780844749942
2020-12-11,1.328606857882251818037060596
2020-12-18,1.354054345481992932290446344
2020-12-25,1.342516713392279655744615713
2021-01-01,1.357080278197110516719465136
2021-01-08,1.373005175760190133366149188
2021-01-15,1.401202285960750709787533193
2021-01-22,1.438591761915031638817580816
2021-01-29,1.400124002587880493449104865
2021-02-05,1.493422471425491107950306257
2021-02-12,1.532860685788225478414451309
2021-02-19,1.548172309682984792697934681
2021-02-26,1.453795557472503917062212271
2021-03-05,1.445304075911149637771429096
2021-03-12,1.487195384947164402654710973
2021-03-19,1.491050248005175800898872421
2021-03-26,1.452151175328876637360110122
2021-04-02,1.515446409316368410381077634
2021-04-09,1.516335993098986683048712998
2021-04-16,1.522832650420530586753792391
2021-04-23,1.503531378046150606205311180
2021-04-30,1.499110416217381998070222596
2021-05-07,1.457785205952124256046378095
2021-05-14,1.404976277765797077920100512
2021-05-21,1.431070735389260323939780438
2021-05-28,1.457326935518654429223921243
2021-06-04,1.451800733232693539446789404
2021-06-11,1.475630795773129198287660466
2021-06-18,1.508194953633815013720771292
2021-06-25,1.528655380634030632726636177
2021-07-02,1.555154194522320402017342951
2021-07-09,1.527226655164977303455758485
2021-07-16,1.535960750485227543585171986
2021-07-23,1.546069657105887472776228643
2021-07-30,1.503234850118611178750325085
2021-08-06,1.508114082380849724483088069
2021-08-13,1.492856372654733470089134216
2021-08-20,1.473069872762561947320620169
2021-08-27,1.496387750700883971555294584
2021-09-03,1.522697864998921398461985817
2021-09-10,1.524935302997627486355046668
2021-09-17,1.502614837179210251477233913
2021-09-24,1.490457192150096572580203920
2021-10-01,1.461855725684709440190917392
2021-10-08,1.491885917619149890386289603
2021-10-15,1.507197541513909611740131170
2021-10-22,1.530596290705196840007177520
2021-10-29,1.487384084537416065708380288
2021-11-05,1.522158723312486173121526366
2021-11-12,1.522913521673495674072426122
2021-11-19,1.525366616346775744966581004
2021-11-26,1.467435842139313982053195166
2021-12-03,1.387858529221479240760047907
2021-12-10,1.433685572568470729561321124
2021-12-17,1.385836747897347229943914106
2021-12-24,1.428792861764071671190859609
2021-12-31,1.433335130472287998159607100
2022-01-07,1.402010998490403220255117792
2022-01-14,1.376266982963122609085138938
2022-01-21,1.343594996765149703113741049
2022-01-28,1.289384300194090826235985895
2022-02-04,1.310949967651498595600557728
2022-02-11,1.340791459995686586525603075
2022-02-18,1.295045287901660396974312320
2022-02-25,1.254447918913090245834278450
2022-03-04,1.257251455682553184417097961
2022-03-11,1.188942204011214085960133179
2022-03-18,1.264826396376967805159699371
2022-03-25,1.275770972611602288730785819
2022-04-01,1.294290489540651119288191412
2022-04-08,1.269085615699805703739705994
2022-04-15,1.259364891093379146211703202
2022-04-22,1.181448134569764781812174629
2022-04-29,1.217974983825749308347396080
2022-05-06,1.107100496010351450816246461
2022-05-13,1.122897347422902626910895359
2022-05-20,1.118098986413629315579521863
2022-05-27,1.123301703687729048655845830
2022-06-03,1.154625835669613806614779879
2022-06-10,1.140635108906620452106885469
