index,p
2022-01-04,1.0
2022-01-05,0.9943127252014219
2022-01-06,0.9754336402992576
2022-01-07,0.9783862370146207
2022-01-11,0.9722663610765659
2022-01-12,0.9834986626860678
2022-01-13,0.9745373284753177
2022-01-14,0.96444061829557
2022-01-18,0.9605107525810344
2022-01-19,0.952296937031834
2022-01-20,0.9591212482550389
2022-01-21,0.9433548706142346
2022-01-24,0.9330599982931915
2022-01-25,0.926693275885999
2022-01-26,0.9321460641097681
2022-01-27,0.9211168312576818
2022-01-28,0.9203432021088291
2022-01-31,0.9399949460457465
2022-02-01,0.9438170819948029
2022-02-02,0.951286770556431
2022-02-03,0.9322244968603902
2022-02-04,0.9243379599880597
2022-02-07,0.9281305513795377
2022-02-08,0.9255960334307889
2022-02-09,0.9380997781701301
2022-02-10,0.939530566398428
2022-02-14,0.9284663436631946
2022-02-15,0.9266159136847785
2022-02-16,0.9290769615520643
2022-02-17,0.9257450333884912
2022-02-18,0.919193664312151
2022-02-22,0.9032682563407226
2022-02-24,0.895614101232116
2022-02-25,0.9065607862623182
2022-02-28,0.9118365804330262
2022-03-01,0.9218149813058348
2022-03-02,0.9151282491963248
2022-03-03,0.9202524681207634
2022-03-04,0.9120541458833105
2022-03-07,0.8988110065812047
2022-03-08,0.8755644136872192
2022-03-09,0.878009615986769
2022-03-10,0.8886785682183593
2022-03-11,0.8786992066347263
2022-03-14,0.8721689972039633
2022-03-15,0.872106365980369
2022-03-16,0.8947984382992192
2022-03-17,0.9018123422536792
2022-03-18,0.9155629647702319
2022-03-22,0.9234118830964563
2022-03-23,0.9309946872071024
2022-03-24,0.9258668263121355
2022-03-25,0.9264719274549502
2022-03-28,0.9228159896797385
2022-03-29,0.9293428249613696
2022-03-30,0.9279232481993839
2022-03-31,0.9208459568052999
2022-04-01,0.9234239353647855
2022-04-04,0.934632956633181
2022-04-05,0.9347699871765338
2022-04-06,0.9151165349139555
2022-04-07,0.9111376925214205
2022-04-08,0.9094829117699454
2022-04-11,0.8965671689613912
2022-04-12,0.8957140063143952
2022-04-13,0.8986859826409136
2022-04-14,0.9041553326657058
2022-04-19,0.8907674995672845
2022-04-20,0.8912362712910984
2022-04-21,0.8891144231998892
2022-04-22,0.8771115766937091
2022-04-25,0.8697624021332322
2022-04-26,0.873473976212218
2022-04-27,0.8773143550900578
2022-04-28,0.8810622805966586
2022-05-06,0.8573261478720182
2022-05-10,0.8426083097552322
2022-05-11,0.8403522672817565
2022-05-12,0.8400945962100632
2022-05-13,0.8637230259652929
2022-05-16,0.8597911925364539
2022-05-17,0.8598269050481196
2022-05-18,0.8575869795389782
2022-05-19,0.8494330835394069
2022-05-20,0.8549054607653752
2022-05-23,0.851194455570175
2022-05-24,0.8390205541883182
2022-05-25,0.8454420346128249
2022-05-27,0.8621815657306424
2022-05-31,0.866159952898419
2022-06-01,0.8697335379162275
2022-06-07,0.8636745719006659
2022-06-08,0.8680609338340073
2022-06-09,0.8650644827113293
2022-06-10,0.8525627096093394
2022-06-13,0.830635900728806
