index,p
2017-12-21,1.0
2017-12-22,1.001426606749453
2017-12-27,0.9999034463870171
2017-12-28,0.9955400639236195
2017-12-29,0.9902106897418557
2018-01-04,1.008946397494905
2018-01-05,1.01688726885609
2018-01-09,1.0320684246384373
2018-01-10,1.0318388689297
2018-01-11,1.0311175678970632
2018-01-12,1.0227441771267078
2018-01-16,1.0225214264111133
2018-01-17,1.0225784273364322
2018-01-18,1.0171176397231432
2018-01-19,1.0242822308784796
2018-01-22,1.0284381658935318
2018-01-23,1.035426063706804
2018-01-24,1.0296548976229536
2018-01-25,1.0207138965421705
2018-01-26,1.0250186165528352
2018-01-29,1.0282223848680618
2018-01-30,1.0162446543321773
2018-01-31,1.0073621441389582
2018-02-01,1.010029451964546
2018-02-02,0.9968377758130368
2018-02-05,0.9722675239129696
2018-02-06,0.9634659720882776
2018-02-07,0.9710455176235058
2018-02-08,0.9628503695665436
2018-02-09,0.9582552573880015
2018-02-13,0.9618236939147218
2018-02-14,0.9664469915641662
2018-02-15,0.9745334877755734
2018-02-16,0.983777427810733
2018-02-20,0.993453153697078
2018-02-21,0.9925948818002088
2018-02-22,0.9894459350157772
2018-02-23,1.0017859774967603
2018-02-26,1.0090854064222896
2018-02-27,1.007666678052252
2018-02-28,1.0033973400569582
2018-03-01,0.9931570653035917
2018-03-02,0.9822966852609356
2018-03-05,0.9834785411014222
2018-03-06,0.9868328350322677
2018-03-07,0.9847225001022251
2018-03-08,0.9915986607072673
2018-03-09,1.0000788506013625
2018-03-12,1.0098803811977022
2018-03-13,1.0002035304807282
2018-03-14,1.003047598430392
2018-03-15,1.0076920512647378
2018-03-16,1.0088683424008456
2018-03-19,0.9945970878142629
2018-03-20,0.9938397369281775
2018-03-22,0.9854064285274804
2018-03-23,0.9607056976734071
2018-03-26,0.9656875237901265
2018-03-27,0.9668787133581856
2018-03-28,0.9642828089154819
2018-03-29,0.9718806925516867
2018-04-03,0.9663344219095904
2018-04-04,0.9721238795768248
2018-04-05,0.9802398858187988
2018-04-06,0.970075732240829
2018-04-09,0.9721386358324082
2018-04-10,0.9787298713376641
2018-04-11,0.9719487775424203
2018-04-12,0.9764500298848924
2018-04-13,0.9742283579881131
2018-04-16,0.9777542914814497
2018-04-17,0.9861403922389671
2018-04-18,0.9908672066327439
2018-04-19,0.9888785138606633
2018-04-20,0.9891610933690327
2018-04-23,0.9906395168828148
2018-04-24,0.9875298728954588
2018-04-25,0.9846692260627972
2018-04-26,0.9936687120658221
2018-04-27,1.0002992311929773
2018-05-02,1.0033654837799468
2018-05-07,1.0195739679823301
2018-05-08,1.0280044547324363
2018-05-09,1.0270983594030096
2018-05-11,1.0340015205138016
2018-05-14,1.0325668862969914
2018-05-15,1.0318049154248095
2018-05-16,1.0405411057772818
2018-05-17,1.03879634164701
2018-05-18,1.040699526494031
2018-05-22,1.0373762679372587
2018-05-23,1.0479879823975553
2018-05-24,1.04046561760147
2018-05-25,1.0449985750323496
2018-05-29,1.0518080804201027
2018-05-30,1.0429879648686167
2018-05-31,1.039743046457053
2018-06-01,1.045301254204582
2018-06-04,1.0534284885103187
2018-06-05,1.0575561289144542
2018-06-06,1.0519860960004692
2018-06-07,1.0488099415269092
2018-06-08,1.055551427616698
2018-06-11,1.053023599393145
2018-06-12,1.0570377151529287
2018-06-13,1.0564527445775758
2018-06-14,1.0605756914539697
2018-06-15,1.0690255569263558
2018-06-18,1.0619797698207618
2018-06-19,1.0587408855054226
2018-06-20,1.0623677991399447
2018-06-21,1.0568757038734802
2018-06-22,1.0492738947187759
2018-06-25,1.0353186462280775
2018-06-26,1.0362021291481893
2018-06-27,1.0330388269195743
2018-06-28,1.0383485381964515
2018-06-29,1.0318522849315712
2018-07-02,1.0261260598563844
2018-07-03,1.0220184684316311
2018-07-05,1.0188728150074053
2018-07-06,1.027373001533661
2018-07-09,1.034569951448485
2018-07-10,1.0357606038584057
2018-07-11,1.030084008284307
2018-07-12,1.036367894703037
2018-07-13,1.043410914272965
2018-07-17,1.0448908603239924
2018-07-18,1.049230573856507
2018-07-19,1.0483464538242
2018-07-20,1.0432085229491008
2018-07-23,1.0445238792589124
2018-07-24,1.0466986706194361
2018-07-25,1.055114921136008
2018-07-26,1.0566721902465666
2018-07-27,1.054831264326022
2018-07-30,1.0397981531782814
2018-07-31,1.0341104797754737
2018-08-01,1.03783949939323
2018-08-02,1.0429686914415317
2018-08-03,1.04426609346137
2018-08-06,1.048851573050697
2018-08-07,1.0524222954685252
2018-08-08,1.051854159496388
2018-08-09,1.0502746030172128
2018-08-10,1.0525492931282407
2018-08-13,1.046445877618354
2018-08-14,1.0529652667179052
2018-08-16,1.0438627954076103
2018-08-17,1.0455606849669483
2018-08-20,1.0459461953347036
2018-08-21,1.0410468040946554
2018-08-22,1.037234804491957
2018-08-23,1.03982501842283
2018-08-24,1.03978660941531
2018-08-27,1.0484342273216716
2018-08-28,1.0447518355433216
2018-08-29,1.0493333354720855
2018-08-30,1.0453876288951447
2018-08-31,1.047848309276052
2018-09-04,1.0453724342992587
2018-09-05,1.0291714278548592
2018-09-06,1.0223439930191083
2018-09-07,1.023007110878822
2018-09-10,1.0234477589922104
2018-09-11,1.0256070883502328
2018-09-12,1.0236242172312755
2018-09-13,1.0323984211481436
2018-09-14,1.035089329975491
2018-09-18,1.0375471639181089
2018-09-19,1.0455682859432307
2018-09-20,1.0470435571532013
2018-09-21,1.0497079391149478
2018-09-25,1.0468520674917745
2018-09-26,1.0534645801445643
2018-09-27,1.053767284592987
2018-09-28,1.0635191125338292
2018-10-01,1.0617825882868772
2018-10-02,1.0657580911505158
2018-10-03,1.0581935250432268
2018-10-04,1.051883748925368
2018-10-05,1.0463601935885976
2018-10-09,1.0396231310579203
2018-10-10,1.02542556421828
2018-10-11,0.9985995353208632
2018-10-12,1.0034252860137274
2018-10-15,0.9909266684411917
2018-10-16,1.0005232117901495
2018-10-17,1.0125765511309908
2018-10-18,1.008935469354888
2018-10-19,1.007501916501621
2018-10-22,0.9999420276345737
2018-10-23,0.9812101878473565
2018-10-24,0.9892754723054757
2018-10-25,0.9694715229610325
2018-10-26,0.9673356556761756
2018-10-29,0.9672918862328408
2018-10-30,0.9632430553657593
2018-10-31,0.9912398232461404
2018-11-02,0.9984357023909839
2018-11-05,0.9899338075754757
2018-11-06,0.999220838568053
2018-11-07,0.993533508125455
2018-11-08,1.0079953949765892
2018-11-09,1.0019969211046946
2018-11-12,1.0000190734266643
2018-11-13,0.9884627043400906
2018-11-14,0.9916936964419765
2018-11-15,0.9887024850817643
2018-11-16,0.9849299302823811
2018-11-19,0.982081746135447
2018-11-20,0.9635727857046759
2018-11-21,0.9680250974084326
2018-11-26,0.9810300611742289
2018-11-27,0.9865234037568832
2018-11-28,0.9978501702841682
2018-11-29,0.9992899560869677
2018-11-30,1.0013756791355486
2018-12-03,1.0192089204179458
2018-12-04,1.0035324970309225
2018-12-06,0.9723442403853277
2018-12-07,0.9849708361784757
2018-12-10,0.9616639221643214
2018-12-11,0.9693159488454035
2018-12-12,0.9800366231174389
2018-12-13,0.9806698420115517
2018-12-14,0.9713077278485889
2018-12-17,0.9601820907893405
2018-12-18,0.9511457158354408
2018-12-19,0.9483779311418632
2018-12-20,0.9249823633526509
2018-12-21,0.9164359765708983
2018-12-27,0.9152373944457596
2018-12-28,0.9219243535638161
2018-12-31,0.9255934359345416
2019-01-04,0.9322727042273291
2019-01-07,0.946939376476307
2019-01-08,0.9550517404868206
2019-01-09,0.9620889358144716
2019-01-10,0.9561039484120413
2019-01-11,0.9641678868791248
2019-01-15,0.9754923625885381
2019-01-16,0.9792554111217886
2019-01-17,0.9806445046652268
2019-01-18,0.9874657129509816
2019-01-22,0.9875697991226322
2019-01-23,0.98384140634917
2019-01-24,0.9827752025531369
2019-01-25,0.9951811644915065
2019-01-28,0.9829759597264393
2019-01-29,0.9851205033315236
2019-01-30,0.9845824654225408
2019-01-31,0.9971795243854744
2019-02-01,0.9959492541650273
2019-02-04,0.9995976607120762
2019-02-05,1.0089147901477462
2019-02-06,1.010984534330837
2019-02-07,1.0055304531172602
2019-02-08,0.9928287791619055
2019-02-12,1.013396699094923
2019-02-13,1.0208490614626744
2019-02-14,1.0175749885627188
2019-02-15,1.0198645497288457
2019-02-19,1.023864835760433
2019-02-20,1.0275393087699274
2019-02-21,1.0229203400322384
2019-02-22,1.0263272841309017
2019-02-25,1.0326698332466107
2019-02-26,1.0291951800452233
2019-02-27,1.028993831490303
2019-02-28,1.0210571523141978
2019-03-01,1.021609698735817
2019-03-04,1.0315123464985407
2019-03-05,1.0281017215466797
2019-03-06,1.0308416571327612
2019-03-07,1.0234823784444387
2019-03-08,1.0148175204409435
2019-03-11,1.0258496294880004
2019-03-12,1.0340944259227043
2019-03-13,1.0306959671054
2019-03-14,1.0271094425582605
2019-03-15,1.0319777986413425
2019-03-18,1.037348123251983
2019-03-19,1.0377912936929672
2019-03-20,1.0350596793191524
2019-03-22,1.047570475801885
2019-03-25,1.029293113666284
2019-03-26,1.0456387215571068
2019-03-27,1.0488025389624225
2019-03-28,1.0411483578571858
2019-03-29,1.0459110072621256
2019-04-01,1.0580910011667806
2019-04-02,1.0594221924794265
2019-04-03,1.0641685273031998
2019-04-04,1.0673589640122565
2019-04-05,1.0680980368776123
2019-04-08,1.0635042432662747
2019-04-09,1.0640888839013039
2019-04-10,1.0632775803234509
2019-04-11,1.061379991150936
2019-04-12,1.0563495352420635
2019-04-15,1.0621211154557226
2019-04-16,1.0660874430556564
2019-04-17,1.062908659432256
2019-04-18,1.062187734233352
2019-04-23,1.0732940051288533
2019-04-24,1.0739741760816202
2019-04-25,1.0823812328993465
2019-04-26,1.0803464633885902
2019-05-07,1.0731669094998912
2019-05-08,1.064096137475513
2019-05-10,1.0490159870019877
2019-05-13,1.036434076090209
2019-05-14,1.0373283953870651
2019-05-15,1.0455788631855616
2019-05-16,1.0499402244938976
2019-05-17,1.0513282452825448
2019-05-20,1.0421955123556332
2019-05-21,1.045198717118281
2019-05-22,1.04150696266507
2019-05-23,1.035478126156805
2019-05-24,1.0367834633415525
2019-05-28,1.0415017870042786
2019-05-29,1.0323274573304975
2019-05-31,1.0217820868881282
2019-06-03,1.0156672171730317
2019-06-04,1.0114202991875583
2019-06-05,1.0256867870105744
2019-06-06,1.0279259558989553
2019-06-07,1.0327323396916297
2019-06-11,1.0482769514520196
2019-06-12,1.0428044968647585
2019-06-13,1.043305024781064
2019-06-14,1.0451079452303347
2019-06-17,1.0465575616542067
2019-06-18,1.0560782646884836
2019-06-19,1.061458349870571
2019-06-20,1.0665100480070695
2019-06-21,1.057677330841262
2019-06-24,1.052063642225059
2019-06-25,1.0507368806539537
2019-06-26,1.0464468862001286
2019-06-27,1.0514154410153307
2019-06-28,1.0516063289458233
2019-07-01,1.072407825241925
2019-07-02,1.0745907315540437
2019-07-03,1.0781485992734652
2019-07-05,1.0818595990170328
2019-07-08,1.075331232173597
2019-07-09,1.0734108666855053
2019-07-10,1.0751253370040978
2019-07-11,1.0780563296323797
2019-07-12,1.0758791793620304
2019-07-16,1.08060633418114
2019-07-17,1.0776374255506327
2019-07-18,1.0650008866473684
2019-07-19,1.077481198965312
2019-07-22,1.0720554808345435
2019-07-23,1.0810737084747912
2019-07-24,1.0890441250578353
2019-07-25,1.0895449793483274
2019-07-26,1.0916834312773807
2019-07-29,1.089997991031085
2019-07-30,1.0870327214729776
2019-07-31,1.08424935324848
2019-08-01,1.091459527892952
2019-08-02,1.0747396140846877
2019-08-05,1.0471282284269994
2019-08-06,1.0424044785814122
2019-08-07,1.0357786039295296
2019-08-08,1.0486516315169054
2019-08-09,1.0543287498650376
2019-08-13,1.0531399826705168
2019-08-14,1.045639426567582
2019-08-16,1.049173227188151
2019-08-19,1.0596336262863943
2019-08-20,1.0657372213929974
2019-08-21,1.0646058013244808
2019-08-22,1.065593860479584
2019-08-23,1.0639011250953891
2019-08-26,1.0494689305149687
2019-08-27,1.0591703606740963
2019-08-28,1.0554733949074482
2019-08-29,1.0644194053978526
2019-08-30,1.0753527027247476
2019-09-03,1.082866590162468
2019-09-04,1.0785957135595359
2019-09-05,1.0880268827891202
2019-09-06,1.0906976773513923
2019-09-09,1.093413273803765
2019-09-10,1.0894255644161293
2019-09-11,1.104523143599333
2019-09-12,1.111012480881938
