index,p
2019-06-14,0.9999999999999999
2019-06-21,1.012906305803729365313617310
2019-06-28,1.008133921799103874550070148
2019-07-05,1.033357912253281445108253291
2019-07-12,1.027555362252459536563358703
2019-07-19,1.032116866695854951196057437
2019-07-26,1.044737672277203812633272651
2019-08-02,1.028052052423979024642619837
2019-08-09,1.012657345912416908212154539
2019-08-16,1.011996683801397999866231157
2019-08-23,1.023731514386661644107287049
2019-08-30,1.034982134524366795576968965
2019-09-06,1.047709907285046421300063354
2019-09-13,1.057342015383196865147845767
2019-09-20,1.061403667275758529672750701
2019-09-27,1.060729080598862139462175398
2019-10-04,1.049165237317224918342617749
2019-10-11,1.052324900260770008909627319
2019-10-18,1.051494317242281777661330152
2019-10-25,1.058745025244081479968065752
2019-11-01,1.068068542001203363598501734
2019-11-08,1.084401717522419092909428544
2019-11-15,1.085456706462343987510637306
2019-11-22,1.085425787859961876046009625
2019-11-29,1.097166508060785641618276643
2019-12-06,1.096108974016183250988677506
2019-12-13,1.097309953913667075900538911
2019-12-20,1.115759232570347915377960005
2019-12-27,1.115730454433508617437285663
2020-01-03,1.108198654000552361459637236
2020-01-10,1.133095960124623913914877977
2020-01-17,1.143876056588144907094216380
2020-01-24,1.151693051805762666546413088
2020-01-31,1.122281737360362483372528007
2020-02-07,1.152487908927877433196706064
2020-02-14,1.173406019563091113607824378
2020-02-21,1.159086561967949439925635115
2020-02-28,1.043852011256134445402151458
2020-03-06,1.030938412524635223110881254
2020-03-13,0.9148741264564052270810607567
2020-03-20,0.8847733896473423265832524025
2020-03-27,0.9503551370728424125559769740
2020-04-03,0.9401297832990393627794958288
2020-04-10,1.002099703301519146998986625
2020-04-17,1.027216271936154292723658096
2020-04-24,1.018986099210205221252572470
2020-05-01,1.047085424242772477511376944
2020-05-08,1.054102386723632534374621227
2020-05-15,1.047550541143494731643996480
2020-05-22,1.067706087497146626989272876
2020-05-29,1.081124029987594027343731816
2020-06-05,1.099527513186183224621383146
2020-06-12,1.082979238052459396780151602
2020-06-19,1.115103134472941147011814903
2020-06-26,1.108341998801482056674875538
2020-07-03,1.119036271200983821954170714
2020-07-10,1.127588849060755518274247674
2020-07-17,1.125940048829946062361858238
2020-07-24,1.119151904370597408977471831
2020-07-31,1.095935836121758144581429708
2020-08-07,1.119853920342093438334227484
2020-08-14,1.125350672940159643250358564
2020-08-21,1.133903893622652525145344395
2020-08-28,1.144170672159352248165051481
2020-09-04,1.133787743452642971427704860
2020-09-11,1.122998595416552247551738497
2020-09-18,1.141223649883793613443871517
2020-09-25,1.130617359185983625462858626
2020-10-02,1.148935741813643140191278344
2020-10-09,1.168601178526207477186286413
2020-10-16,1.180957997635854545621514674
2020-10-23,1.165750438050821054735038434
2020-10-30,1.136627456718202147887721836
2020-11-06,1.193513620152121361988019635
2020-11-13,1.204012344921702394715955539
2020-11-20,1.212963504284162193011988828
2020-11-27,1.232861767916609235591290112
2020-12-04,1.214313238315446670753754494
2020-12-11,1.222354094957986147608010384
2020-12-18,1.237825296601712561456132545
2020-12-25,1.237695025084272019773033293
2021-01-01,1.245309512967230985224785761
2021-01-08,1.275945038638176437019697639
2021-01-15,1.286632499455367714451073658
2021-01-22,1.299827563672656284208884397
2021-01-29,1.265210061579455231577907964
2021-02-05,1.325109700273511374339341404
2021-02-12,1.349126805429265531021475242
2021-02-19,1.342972428843344288817564628
2021-02-26,1.281693358302514627536944165
2021-03-05,1.275637411063290053748810353
2021-03-12,1.312220422814027579303308674
2021-03-19,1.320351446546307099154628356
2021-03-26,1.308726143021691449602146006
2021-04-02,1.334483021938145312219659653
2021-04-09,1.336088438256442242586355114
2021-04-16,1.343466145049808271865019076
2021-04-23,1.331918512832410321973490966
2021-04-30,1.321345410795538184024845591
2021-05-07,1.310604200291347085777061605
2021-05-14,1.274321575165824686589716391
2021-05-21,1.291054534503058242809163323
2021-05-28,1.308962590062036951993498132
2021-06-04,1.306644002685657026755770214
2021-06-11,1.322558708149975567532425134
2021-06-18,1.338199163008488807468436873
2021-06-25,1.349261848545311807859208414
2021-07-02,1.363520702404479696647325379
2021-07-09,1.350509106695645286623040107
2021-07-16,1.356242152128880692778823513
2021-07-23,1.353973364775229586155352787
2021-07-30,1.346473711521583706116870359
2021-08-06,1.361920586569083516775006317
2021-08-13,1.363504181427531846761337186
2021-08-20,1.343038418166877125908496384
2021-08-27,1.361299762335075481884805340
2021-09-03,1.382872414082652560883666967
2021-09-10,1.396273287534590240920616105
2021-09-17,1.388267742509677586676361973
2021-09-24,1.382603013556873285898456608
2021-10-01,1.355326641950816230199089130
2021-10-08,1.352251479661861279529346953
2021-10-15,1.369627964824460857329699820
2021-10-22,1.378911918051765048640126221
2021-10-29,1.370086467930776358476526246
2021-11-05,1.404739963874397134770449616
2021-11-12,1.409159769838940988859767660
