index,p
2021-06-14,1.0
2021-06-15,1.000656964280132
2021-06-16,1.000327092288115
2021-06-17,1.0063310650825112
2021-06-18,1.0081997640842506
2021-06-21,0.9989699774026098
2021-06-22,1.0114292530251108
2021-06-24,1.0134963257621976
2021-06-25,1.0177401048847146
2021-06-28,1.022687660770978
2021-06-29,1.0264853011760948
2021-06-30,1.025403377756042
2021-07-01,1.0226682216126552
2021-07-02,1.029446751412072
2021-07-06,1.0303282327722154
2021-07-07,1.0327605535880156
2021-07-08,1.0162293483554465
2021-07-09,1.0197840256356727
2021-07-12,1.0301851173587813
2021-07-13,1.0362446469768503
2021-07-14,1.035143450213206
2021-07-15,1.0266703409093307
2021-07-16,1.0228636034536187
2021-07-19,1.003794073642295
2021-07-20,1.0107536161271065
2021-07-21,1.0196600063493886
2021-07-26,1.0272708630310898
2021-07-27,1.0229434007523008
2021-07-28,1.0242372808505709
2021-07-29,1.0250876644990528
2021-07-30,1.0184714131119335
2021-08-02,1.0239126239798775
2021-08-03,1.0202258657444756
2021-08-04,1.0248012511660056
2021-08-05,1.028861284095805
2021-08-06,1.0316642058302565
2021-08-10,1.0375702104149696
2021-08-11,1.0359798557861257
2021-08-12,1.0333503861065196
2021-08-13,1.0337569821216597
2021-08-16,1.0252102146745155
2021-08-17,1.0210946967736023
2021-08-18,1.0263554515628344
2021-08-19,1.0149996519877
2021-08-20,1.0176584505575719
2021-08-23,1.0243372798940542
2021-08-24,1.035852913399716
2021-08-25,1.0367221236923225
2021-08-26,1.0369772307948733
2021-08-27,1.0330337000993697
2021-08-30,1.0393995770585938
2021-08-31,1.0402324408531838
2021-09-01,1.046574355192258
2021-09-02,1.0503910831227756
2021-09-03,1.0519381875889784
2021-09-07,1.0632769097215458
2021-09-08,1.0653867568554782
2021-09-09,1.0614778553245796
2021-09-10,1.064165258848365
2021-09-13,1.0595050453128536
2021-09-14,1.059287128801632
2021-09-15,1.0535661240177763
2021-09-16,1.057349202080374
2021-09-17,1.0594701704957046
2021-09-21,1.0465123059415102
2021-09-22,1.045453482583759
2021-09-24,1.0563405534564174
2021-09-27,1.052902643321754
2021-09-28,1.0424126672915155
2021-09-29,1.0367158043712394
2021-09-30,1.0362006351811663
2021-10-01,1.023488692648452
2021-10-04,1.0182080057016996
2021-10-05,1.0131144304576354
2021-10-06,1.0101351549076258
2021-10-07,1.0272998001023435
2021-10-08,1.027526011377988
2021-10-11,1.028521551081686
2021-10-12,1.0222263147675896
2021-10-13,1.022805899857039
2021-10-14,1.0322444605205188
2021-10-15,1.0417343711000933
2021-10-18,1.0377457962528267
2021-10-19,1.0414279175218895
2021-10-20,1.0459169368946422
2021-10-21,1.0426375043377931
2021-10-22,1.0483364518112905
2021-10-25,1.0467015176543988
2021-10-26,1.05229657855799
2021-10-27,1.0497207131939028
2021-10-28,1.0411619438293682
2021-10-29,1.042095132413178
2021-11-02,1.0549981186296893
2021-11-04,1.07235336912983
2021-11-05,1.0722977957684166
2021-11-08,1.0693723922706186
2021-11-09,1.0619004301003225
2021-11-10,1.0640957983927615
2021-11-11,1.0680158792423375
2021-11-12,1.0744793435298632
2021-11-15,1.0820969285105235
2021-11-16,1.0898009301293134
2021-11-17,1.0881311613950655
2021-11-18,1.0843790241415194
2021-11-19,1.0896715441878126
2021-11-22,1.0891986556744484
2021-11-24,1.0687175480864606
2021-11-26,1.0567152159352657
2021-11-29,1.0535333097170625
2021-11-30,1.0402470858871782
2021-12-01,1.0396189411917673
2021-12-02,1.0310650859036958
2021-12-03,1.0304673877853379
2021-12-06,1.029760315692576
2021-12-07,1.0604465501298441
2021-12-08,1.0593394683903519
2021-12-09,1.0582918080956736
2021-12-10,1.0508435920132015
2021-12-13,1.049338915215559
2021-12-14,1.038834386729574
2021-12-15,1.0364008917076042
2021-12-16,1.0503106804814157
2021-12-17,1.0347909271757922
2021-12-20,1.0251957315322882
2021-12-21,1.0364634812633151
2021-12-22,1.0416866614200515
2021-12-23,1.051534980482509
2021-12-27,1.0510439938585954
2021-12-28,1.0622731092061344
2021-12-29,1.0550570806416224
2021-12-30,1.0581420544929665
2021-12-31,1.057429144906147
2022-01-04,1.0625100536920196
2022-01-05,1.0548009838675496
2022-01-06,1.029040103762263
2022-01-07,1.033953367247747
2022-01-11,1.0210144001366066
2022-01-12,1.0348288127626155
2022-01-13,1.0259620029658527
2022-01-14,1.0110990294311795
2022-01-18,1.0041753630936088
2022-01-19,1.0007759353175159
2022-01-20,1.0055530776536095
2022-01-21,0.9828347905995488
2022-01-24,0.9626596171915193
2022-01-25,0.9596743181993517
2022-01-26,0.9720717456386774
2022-01-27,0.961324238182575
2022-01-28,0.9484187806776384
2022-01-31,0.9770813701927454
2022-02-01,0.9841409271783956
2022-02-02,0.990875040979357
