index,p
2019-06-14,1.0
2019-06-21,1.014887657508774735424507087
2019-06-28,1.010909545500212397797717562
2019-07-05,1.035151244001114044960125048
2019-07-12,1.027453411708878929126521063
2019-07-19,1.033737608943934464267542652
2019-07-26,1.045591438597433720396105151
2019-08-02,1.028164246259632042613931071
2019-08-09,1.011773419535764484911755275
2019-08-16,1.015119391189327181355414971
2019-08-23,1.025663540446819660701010278
2019-08-30,1.037199596680610372045968603
2019-09-06,1.049884601219446770653241002
2019-09-13,1.057297387637511127939808342
2019-09-20,1.060436932174337391810962834
2019-09-27,1.057103953985438602245444190
2019-10-04,1.048853756934851121868556893
2019-10-11,1.051241086491307235973245134
2019-10-18,1.049247897424043200949265737
2019-10-25,1.056034667928646409861981896
2019-11-01,1.064772264064726053720346967
2019-11-08,1.081581566013284276127966582
2019-11-15,1.078947584896429583246389939
2019-11-22,1.080262518221395909958383617
2019-11-29,1.090123205663552210496845905
2019-12-06,1.089956244660596777392908812
2019-12-13,1.093856200818398094715045732
2019-12-20,1.111239724113653095024517168
2019-12-27,1.111973694587922765525095073
2020-01-03,1.105788163665036353410827726
2020-01-10,1.130532756315018042203173374
2020-01-17,1.141265810970933027286306755
2020-01-24,1.144059036666567916436022484
2020-01-31,1.115232789267245549347652363
2020-02-07,1.145645891009076153557251733
2020-02-14,1.167194883583749436104551427
2020-02-21,1.154474180193747946111457371
2020-02-28,1.056349209931889142287439990
2020-03-06,1.045643775332567824011042841
2020-03-13,0.9435577599499538919912198912
2020-03-20,0.9102826661680745377394581967
2020-03-27,0.9695988136420820426406916164
2020-04-03,0.9651411764553070227390162915
2020-04-10,1.017190032415438280348140462
2020-04-17,1.041432277242663604556684728
2020-04-24,1.034339953113679736602266059
2020-05-01,1.058824875840045112018849042
2020-05-08,1.064831896267440573751281000
2020-05-15,1.060058619412556044680494084
2020-05-22,1.072520901210708719114823785
2020-05-29,1.082326821419013068115249236
2020-06-05,1.099500865815210407723504638
2020-06-12,1.088022161750932355837206180
2020-06-19,1.118537579615083333635695033
2020-06-26,1.113427729728360107311779698
2020-07-03,1.127176932529998255800995392
2020-07-10,1.142810705451324720146258614
2020-07-17,1.133637143045483882715177752
2020-07-24,1.126190437408280115535121757
2020-07-31,1.106177619108673073019418354
2020-08-07,1.127537040269837162760342425
2020-08-14,1.129651697877991102282740722
2020-08-21,1.140668758869423729988872492
2020-08-28,1.151453143753067407581415173
2020-09-04,1.141679057817334214651727544
2020-09-11,1.129325383997246120299785958
2020-09-18,1.146170871317946952139811701
2020-09-25,1.136406702718403057850482572
2020-10-02,1.152600349341514966893846531
2020-10-09,1.171775996392020977589675775
2020-10-16,1.186652402227243937741319796
2020-10-23,1.172542816016352473009572876
2020-10-30,1.151567094240865562290222020
2020-11-06,1.201994054465182039556189005
2020-11-13,1.207806339707753865710830291
2020-11-20,1.216241013255227921089387132
2020-11-27,1.232129508611869506448166911
2020-12-04,1.211278876589518485561284843
2020-12-11,1.217556113070913246404968739
2020-12-18,1.229201025683959539194044154
2020-12-25,1.228600367674564869108578512
2021-01-01,1.237618736003052237481151116
2021-01-08,1.266318698198609893732758297
2021-01-15,1.279876243379108340806009566
2021-01-22,1.297498763622165569065806140
2021-01-29,1.263647224808384990406277040
2021-02-05,1.321473516993164944607918395
2021-02-12,1.345244687580927737788359343
2021-02-19,1.338582067206559795623726918
2021-02-26,1.272639761459006674060147568
2021-03-05,1.269255030469314782615582290
2021-03-12,1.296582698917342808722990198
2021-03-19,1.302827194171548614892203249
2021-03-26,1.289868980897609665588816046
2021-04-02,1.314150772932746835218634128
2021-04-09,1.311020703655534693471514288
2021-04-16,1.317163254220729531581315289
2021-04-23,1.309377293493001658966438532
2021-04-30,1.297920665036803528039259020
2021-05-07,1.284795012478371943327092887
2021-05-14,1.250945332028579296246881384
2021-05-21,1.267198241108908187706297717
2021-05-28,1.284808017160060536502646864
2021-06-04,1.284574261700045216124498544
2021-06-11,1.297956637936048879279435490
2021-06-18,1.313194124320357809960912551
2021-06-25,1.323409269541593738017679141
2021-07-02,1.333216765359830672155570924
2021-07-09,1.317064373844004824989512548
2021-07-16,1.326184823467680795395038954
2021-07-23,1.318097621664625610552520404
2021-07-30,1.305152088083260286515225379
2021-08-06,1.318863171819384785181502428
2021-08-13,1.319918677459629637271074869
2021-08-20,1.295798475639023290540914371
2021-08-27,1.313795207586613943902292459
2021-09-03,1.334529930513383744116495646
2021-09-10,1.347151704981812057077683372
2021-09-17,1.335948881717287876679118118
2021-09-24,1.327609651019545678200571148
2021-10-01,1.306875621905305889122756334
2021-10-08,1.306757598533644770568155302
2021-10-15,1.322897583329609902010691614
2021-10-22,1.333763412119718955903295768
2021-10-29,1.322658106057626172607159556
2021-11-05,1.348943161163132476416027670
2021-11-12,1.357814053862057155744481808
2021-11-19,1.371920441465659319788116418
2021-11-26,1.335508470743375111839698248
2021-12-03,1.307825963400901872162092930
2021-12-10,1.328864706358432213154993244
2021-12-17,1.306778470912016720777769725
2021-12-24,1.320437093357982127563875363
2021-12-31,1.325650011594799289057843413
2022-01-07,1.298156846327461084433306940
2022-01-14,1.278903010534201789347155472
2022-01-21,1.257618023565184487977098597
2022-01-28,1.216252283981653452140523624
2022-02-04,1.236686017054219924296251592
2022-02-11,1.242544454705100718559570564
2022-02-18,1.221476517957655219451978185
2022-02-25,1.197724956601797954957574589
2022-03-04,1.208361810412555698486675756
2022-03-11,1.163424589022049949270678635
2022-03-18,1.204428405091396587713712899
2022-03-25,1.207853028140345466814292189
2022-04-01,1.213692157543289963601231430
2022-04-08,1.200452586811205631698130091
2022-04-15,1.192734755415356879246982006
2022-04-22,1.158625437697541171072002855
2022-04-29,1.157404241953345229150318102
2022-05-06,1.122448466754808244170046848
2022-05-13,1.135365554334774609389622171
2022-05-20,1.131466752217267660433178952
2022-05-27,1.135651190898076890276919395
2022-06-03,1.147026270688964487954602041
2022-06-10,1.136195457853475348087077931
