index,p
2017-12-21,1.0
2017-12-22,1.0001494804195517
2017-12-27,0.9994381773955174
2017-12-28,0.9962270961011737
2017-12-29,0.9899884957630604
2018-01-04,1.0067881856059957
2018-01-05,1.015587045002598
2018-01-09,1.0294965192149839
2018-01-10,1.0255278375929682
2018-01-11,1.0250107730460973
2018-01-12,1.019248509263744
2018-01-16,1.0172984229073265
2018-01-17,1.0190289264831638
2018-01-18,1.016568690144925
2018-01-19,1.0240192441642662
2018-01-22,1.0276752003005014
2018-01-23,1.031354017939345
2018-01-24,1.0246022832366681
2018-01-25,1.0160828613836594
2018-01-26,1.0240758016458145
2018-01-29,1.0252788446686671
2018-01-30,1.013290725821474
2018-01-31,1.0070931025743401
2018-02-01,1.0072444482826675
2018-02-02,0.9926420334490844
2018-02-05,0.9658897661233039
2018-02-06,0.96383354106424
2018-02-07,0.9708076681345446
2018-02-08,0.9549806499936835
2018-02-09,0.9541209519946077
2018-02-13,0.9585399385697935
2018-02-14,0.966397863875305
2018-02-15,0.973563620134198
2018-02-16,0.982156950781027
2018-02-20,0.9897055549287342
2018-02-21,0.9889445789552362
2018-02-22,0.9869739488356881
2018-02-23,0.9987766859658054
2018-02-26,1.0063603946635153
2018-02-27,1.0027167500044238
2018-02-28,0.9976658074935991
2018-03-01,0.9867362045514951
2018-03-02,0.9772821156772182
2018-03-05,0.9812362931763683
2018-03-06,0.9837675831425505
2018-03-07,0.9846078549645911
2018-03-08,0.9931874839036754
2018-03-09,1.0038364608347325
2018-03-12,1.010465098222781
2018-03-13,0.999657554323885
2018-03-14,1.0023640569371197
2018-03-15,1.006165889359925
2018-03-16,1.0079981147826624
2018-03-19,0.9940266003802063
2018-03-20,0.9961440957694577
2018-03-22,0.9815223745646027
2018-03-23,0.9599035550452703
2018-03-26,0.9670698002564291
2018-03-27,0.9642342932441664
2018-03-28,0.9625932513277095
2018-03-29,0.9728527309938737
2018-04-03,0.9661215157387335
2018-04-04,0.9716078999949835
2018-04-05,0.9817970934978255
2018-04-06,0.9696166496929335
2018-04-09,0.9707350116842723
2018-04-10,0.9784924863412534
2018-04-11,0.9718746996050309
2018-04-12,0.9784447505829023
2018-04-13,0.9762427397169362
2018-04-16,0.9792319517322654
2018-04-17,0.9902110318423947
2018-04-18,0.9930859383760655
2018-04-19,0.9895698090588062
2018-04-20,0.9895154196075926
2018-04-23,0.9914586365772893
2018-04-24,0.9854613045275221
2018-04-25,0.9835752776758775
2018-04-26,0.9939493436946972
2018-04-27,0.998916552031172
2018-05-02,1.0026234116605228
2018-05-07,1.0187716823250876
2018-05-08,1.0259994825267036
2018-05-09,1.0278635423922582
2018-05-11,1.033279028797807
2018-05-14,1.0318045098244082
2018-05-15,1.0313531802438878
2018-05-16,1.0408662736424454
2018-05-17,1.0400553339138745
2018-05-18,1.042503555741645
2018-05-22,1.0410157601798682
2018-05-23,1.0490326608695795
2018-05-24,1.044520217482393
2018-05-25,1.0498685713218465
2018-05-29,1.052573254311525
2018-05-30,1.048980743140574
2018-05-31,1.0430885849597091
2018-06-01,1.0510840432598134
2018-06-04,1.057540381538813
2018-06-05,1.0615430361874492
2018-06-06,1.0574440939197252
2018-06-07,1.0518488664346812
2018-06-08,1.058845848245776
2018-06-11,1.057283780688766
2018-06-12,1.0616706482406797
2018-06-13,1.0595426097946075
2018-06-14,1.0679134965407393
2018-06-15,1.0720680195360446
2018-06-18,1.0657980004608039
2018-06-19,1.0623649149663619
2018-06-20,1.0651304462624167
2018-06-21,1.0574729732627013
2018-06-22,1.0518541450423065
2018-06-25,1.0353750847568446
2018-06-26,1.0375512719012394
2018-06-27,1.0341892800389372
2018-06-28,1.0386835275859139
2018-06-29,1.0337846958462
2018-07-02,1.031950578167233
