index,p
2022-01-04,1.0
2022-01-05,0.994988933573722
2022-01-06,0.9719546799479339
2022-01-07,0.9767149290383913
2022-01-11,0.9676174825731348
2022-01-12,0.9814351807605488
2022-01-13,0.9725884018420332
2022-01-14,0.9600968885486726
2022-01-18,0.9558657914656439
2022-01-19,0.9480354579120087
2022-01-20,0.9560303248635451
2022-01-21,0.9376004086753754
2022-01-24,0.9231522705013395
2022-01-25,0.9172490878418367
2022-01-26,0.9254423583533
2022-01-27,0.9121069674344758
2022-01-28,0.9070719611880952
2022-01-31,0.930711508466382
2022-02-01,0.9357111518337363
2022-02-02,0.9437098213182696
2022-02-03,0.925571152850393
2022-02-04,0.9165149401083548
2022-02-07,0.9219408830164334
2022-02-08,0.9178425037667193
2022-02-09,0.9322249059299474
2022-02-10,0.936518817044437
2022-02-14,0.9227925462868992
2022-02-15,0.9211020515813304
2022-02-16,0.9229931226243235
2022-02-17,0.9205064440361135
2022-02-18,0.912929472652827
2022-02-22,0.8955332158908409
2022-02-24,0.8827370976056299
2022-02-25,0.8963956790368727
2022-02-28,0.9029240294916615
2022-03-01,0.9132382859940023
2022-03-02,0.9042010505015781
2022-03-03,0.9107971881212125
2022-03-04,0.8991697323475034
2022-03-07,0.8862752559934084
2022-03-08,0.8601073209775332
2022-03-09,0.8645273208449942
2022-03-10,0.876752712283023
2022-03-11,0.8668691547097053
2022-03-14,0.8608575282281731
2022-03-15,0.8582779791115314
2022-03-16,0.8839084128961714
2022-03-17,0.8921010859007279
2022-03-18,0.9069127272896828
2022-03-22,0.9163003998667779
2022-03-23,0.9248063606613769
2022-03-24,0.9175312888656787
2022-03-25,0.9182892143237106
2022-03-28,0.9143218975295141
2022-03-29,0.9225830610641222
2022-03-30,0.9219339145567889
2022-03-31,0.9144775779649694
2022-04-01,0.9160169813591446
2022-04-04,0.9278320682629311
2022-04-05,0.929522870777648
2022-04-06,0.9068168834405461
2022-04-07,0.9026986878885344
2022-04-08,0.9010467235081152
2022-04-11,0.8886475853706736
2022-04-12,0.8879029982268863
2022-04-13,0.8890781086486146
2022-04-14,0.8964330726035517
2022-04-19,0.880365793432281
2022-04-20,0.8822216249569408
2022-04-21,0.8816889052085208
2022-04-22,0.8682213011401342
2022-04-25,0.8568555901915622
2022-04-26,0.8630500287481919
2022-04-27,0.8658162553442759
2022-04-28,0.8686090971408764
2022-05-02,0.8694170838964275
2022-05-06,0.8442516705993574
2022-05-10,0.8286395692061683
2022-05-11,0.8271684646888746
2022-05-12,0.823338648119829
2022-05-13,0.8502105437890963
2022-05-16,0.8461423582987773
2022-05-17,0.8470558239835596
2022-05-18,0.8469504061616122
2022-05-19,0.837349147611514
2022-05-20,0.8442144348068749
2022-05-23,0.83952584491596
2022-05-24,0.8260130666542405
2022-05-25,0.8321986820094792
2022-05-27,0.8496961989623062
2022-05-31,0.8556278002406004
2022-06-01,0.8603391483993454
2022-06-02,0.8527941210056875
2022-06-03,0.8570407188570909
2022-06-07,0.853780786670033
2022-06-08,0.8607759193919607
2022-06-09,0.8581383258464217
2022-06-10,0.8440158955053167
2022-06-13,0.8204684473952037
